,count,mean,std,min,25%,50%,75%,max,kurtosis,skew,mito_id,compartment,mito_vx,surface_area,complexityindex,ctr_distance_to_soma,bbox_distance,centroid_y-ctr_y
0,633.0,12727.977703389457,5810.674514951014,0.0,9707.52409216686,11358.31624845866,13724.039237775443,38043.81689578479,4.0396377178185965,1.7615065282267566,2782106,Basal,1439968,15.080424643904776,39.85320133702571,11066.11969029795,3959.670314559029,False
1,633.0,12124.309329704334,7327.237094099434,0.0,8437.552488725625,9666.023639532445,11665.498746303134,43085.775796659385,5.5208029626132,2.1723721745426814,1942760,Basal,17308,0.3582609337554026,3.698560866094503,9136.362952510151,155.57634781675523,True
2,633.0,14660.29393794712,6035.065651135668,0.0,12085.979852705364,13470.874099330003,15036.560909995344,45420.9527420991,4.252136965423004,1.8219033110738876,3194875,Apical,1118832,13.745666746167052,49.99146407020061,13046.69184122933,2944.333540888328,True
3,633.0,6746.293639055525,7629.631278507515,0.0,1705.293229916779,2738.324487711418,9550.918908670516,34731.18150884015,5.8323674073167435,2.320417654450749,2411037,Somatic,97352,1.8458101604661303,15.988198198369544,946.9493122654454,826.4581054112786,True
4,633.0,26987.374317926988,7805.573900341327,0.0,25638.235684227573,27234.69700584165,28719.22166424432,56956.19552779136,0.5925908431803117,0.6292002304353511,3659669,Basal,2171360,27.31291007671961,104.12821917197556,27368.68533561669,10669.167915071916,False
5,633.0,7174.756856688229,7425.857136415629,0.0,2506.417562977087,3338.7430269489146,10010.50313420859,34355.302647480785,5.7357122587201825,2.2924655109375838,2522910,Somatic,55312,1.1911683707512273,13.310945871173155,1798.1857523626418,610.8330377443577,True
6,633.0,18109.13185641643,5745.827402738483,0.0,15830.162254380086,17340.692633225466,19231.746384559046,44193.83423058018,2.080996148021364,1.1611991532588914,3018204,Basal,232364,3.54537312646978,19.887323586273588,17447.305264710652,1284.202476247418,False
7,633.0,7094.899201433198,7488.165350344491,0.0,2293.0765360100827,3282.6611156194604,10034.188407639154,34604.12705155268,5.7431033433070535,2.2959571844789424,2522597,Somatic,193616,2.7987814014987817,14.09135101654348,1654.5745676759327,630.353075664742,True
8,633.0,6609.441072929266,7455.930043619517,0.0,1598.152996430567,2945.507256823517,9477.556014078737,33415.10953146795,5.732861253874804,2.2962043552571947,2527752,Somatic,671072,9.173615172406102,41.30584385256083,1436.9777312122828,1923.5529626189136,False
9,633.0,13798.013514539462,7365.832904179292,0.0,10427.698164024505,11697.026288762456,13229.000755915014,44391.446968982666,4.8871455844751,1.9893523920025562,1830304,Basal,1762860,18.97985435420592,53.01163047142801,11439.61293051474,4533.848255069858,False
