,count,mean,std,min,25%,50%,75%,max,kurtosis,skew,mito_id,compartment,mito_vx,surface_area,complexityindex,ctr_distance_to_soma,bbox_distance,centroid_y-ctr_y
0,172.0,4134.217939028886,4491.540324108743,0.0,1369.1094788039327,2251.2620894200554,4942.387448819743,22053.099101940297,6.370758680014459,2.435275195781229,3938008,Somatic,84020,1.3619138562091622,8.622073955115244,1230.6165121596573,295.80567945866085,False
1,172.0,5663.30213195003,3734.229380647714,0.0,3519.242124567377,4617.888142784593,7151.807041068369,21819.32769358396,5.230391533460418,2.1222755223040086,3834721,Basal,35544,0.5919601017342146,3.956151283569808,4018.378777566893,192.41881404893857,False
2,172.0,5292.123804824966,4367.788985353005,0.0,2674.2115492436074,3926.7789122030317,6608.101223519298,21164.265260102937,5.40452816044847,2.1717838496930844,3815970,Apical,84800,1.387290651426417,8.94620523884454,3426.5562887540605,743.078057810887,True
3,172.0,6196.261658228012,4301.167323259193,0.0,3843.9580083361193,5090.231856797329,7480.514422822744,22112.980192637988,4.93670245578298,2.0280642881535567,3816016,Apical,3856,0.0870079757760842,1.0674101476816658,4672.196164546176,60.29925372672534,True
4,172.0,4023.523795583057,4374.1521249031,0.0,1352.1345779960989,2206.0669040327048,5164.320822302658,20715.876134018567,6.128593473286054,2.3779366101837995,3825937,Somatic,90984,1.3870764690581665,7.767823395783714,1224.7093532752986,399.9462463881865,True
5,172.0,6577.31014150024,4170.313227492425,0.0,4324.106099532775,5348.863523336147,8092.205737290372,24134.198308624214,5.044636275612483,2.065023097062898,3947270,Basal,220644,3.3793759882415824,19.10088457780468,4988.982762046789,1143.0625529689964,False
6,172.0,7107.775874348862,2436.7950282317693,0.0,6130.013638825187,6695.881290024721,7628.826514411257,16934.63861439033,1.920288598605076,1.0977662539306907,3483995,Basal,189636,2.234454080846685,7.474822991899741,6272.358806701032,619.4965698048699,True
7,172.0,5467.70473084959,4334.361713947526,0.0,2935.804413723569,4183.888651197691,6630.892955189961,21318.80465692202,5.379441109872779,2.1579031864729146,3815853,Apical,142620,2.3172258880582675,14.73914983712202,3685.292390028232,1149.7912854079214,True
8,172.0,6847.450345131604,4150.209569572601,0.0,4629.028929700508,5926.134918477184,7944.213072633968,22507.06991147448,4.528091507150252,1.903135934784972,3810156,Apical,118304,1.859711723831033,11.07302324739435,5483.942377523674,815.9754898279728,True
9,172.0,10399.50221822091,2551.2309475621173,0.0,9148.544252088805,10379.58827662298,11368.582481038531,18526.685726270636,-0.6287377071132845,0.1703532042854971,3504827,Basal,17532,0.3160584275763474,2.474955439754849,10163.362878496468,182.2196476782896,False
10,172.0,3829.965529153474,4138.686984786709,0.0,1210.1194224320689,1894.036666105961,5167.5275280460555,20428.858117868454,6.149038637642134,2.388325008493121,3825551,Somatic,43188,0.7887590560100448,6.339209037512997,529.8990469891411,416.6581332459502,False
11,172.0,4259.358427473252,4584.004569824736,0.0,1473.2788679147866,2521.6760249421545,5198.636426953151,22251.424336432938,6.286927536232007,2.412776173970627,3938356,Somatic,1400,0.0560068208595263,2.159707195926154,1469.0255273479763,79.45438943192504,True
12,172.0,4000.9922130633645,4486.70670356546,0.0,1297.8964730121183,2102.0399419481264,5128.979817518029,21180.39803686418,6.186884857789938,2.39359734144492,3937405,Somatic,2204,0.0609516352310087,1.1232103246893248,1116.6252728646257,60.53924347066124,True
13,172.0,4006.4708208173383,4534.82325854912,0.0,1134.279253225483,2154.9371966166577,5256.49685042326,21456.58770634324,6.153609513317997,2.386996945009403,3937649,Somatic,2548,0.0806352642908339,1.9458276778894223,1103.5347751656946,76.02631123499285,True
14,172.0,6968.517958111634,3829.8351417390713,0.0,4959.813021893919,6070.486111216269,7567.924850858923,21914.409346363867,4.415038585279978,1.8619509242285048,3811323,Apical,2632,0.0958471315630157,3.062624648015308,5763.284219956535,65.60487786742691,True
15,172.0,5610.298943577517,3720.768595028408,0.0,3448.265921185338,4563.542150625321,7083.944576850581,21734.84952788953,5.260847660706824,2.1310185924318925,3834632,Basal,29640,0.4600897292332224,2.6711569050653945,3944.5796987765375,137.84411485442533,False
16,172.0,4255.994867389971,4413.568919260093,0.0,1631.6477154593856,2521.455378487557,5226.112531823974,22131.06829775734,6.317407134329546,2.419289732453544,3942298,Somatic,3132,0.0968220309167774,2.2294987856613986,1460.2263523166537,118.08471535300409,False
17,172.0,4235.4272146119465,4590.03484823666,0.0,1455.6816643133316,2421.5939383469777,5290.543942797128,22166.415407097287,6.244528905761573,2.4040920052537182,3938246,Somatic,3156,0.1049677016889931,2.7978295862366696,1440.6557534678436,107.4290463515338,True
