,count,mean,std,min,25%,50%,75%,max,kurtosis,skew,mito_id,compartment,mito_vx,surface_area,complexityindex,ctr_distance_to_soma,bbox_distance,centroid_y-ctr_y
0,394.0,4406.510950795096,3575.071497627021,0.0,2285.5165547230636,3618.4239955845787,4674.1373206036915,23398.83937292617,6.778383084942432,2.522355630191987,454647,Somatic,27440,0.4362889490738417,2.657557114125129,2772.1430338278,213.2721266363704,True
1,394.0,3557.5228947232695,2911.6359799278034,0.0,1935.4981408067006,2738.954982920743,3663.3495565669773,20303.33846932568,7.010281605918941,2.5818055761369547,466565,Somatic,16716,0.3963535666439357,5.369227051494596,1539.0724479373932,306.52895458667524,True
2,394.0,2987.7083729429205,2795.064074622413,0.0,1295.8071100500254,2164.598452355295,3725.358660443818,19590.344356340447,7.051272460591825,2.5987446020866596,465509,Somatic,8860,0.1592090046312255,1.238692820574097,1283.6078061464102,93.06449376641986,False
3,394.0,2944.888108832935,2812.5507305226365,0.0,1230.0093555414421,2090.765253089862,3677.4576783992034,19669.096674733184,7.075311468087145,2.60508534942145,465356,Somatic,53472,0.8623465563910193,5.404068266870907,1226.4261086588135,218.63211109075445,False
4,394.0,3962.5321665455726,2529.5063139918157,0.0,2353.852253559375,3381.5497895250955,4598.096110330245,20399.150104845052,6.628708654390705,2.488129804113927,281214,Basal,71956,1.0801470721613988,5.864659940627053,3199.9768749164423,383.1200856128533,False
5,394.0,3202.3182388425475,2629.7598718188597,0.0,1536.143604164242,2584.313619196608,4051.176696109529,19106.392568980675,6.86350300286605,2.551453149261283,372202,Somatic,179424,1.775980445169765,4.192582841407662,2162.823155045276,525.7261644620705,False
6,394.0,3400.173486841953,2718.6279361944485,0.0,1694.3044119404408,2693.2271850106836,4012.337345910489,20513.996904552758,6.986447514770681,2.5799990602690586,364986,Basal,72108,0.9072137348522706,3.4601118078233,2310.045021206297,290.7851440496918,False
7,394.0,3173.8791065473165,3240.0301985943947,0.0,1429.0069716347243,2089.3925964496043,3175.0744875688206,21669.143130267057,7.25970890101919,2.648159516029279,459680,Somatic,33480,0.4059174245487382,1.4377069337421904,863.173794782951,138.98201322473352,True
8,394.0,7142.733294507898,2301.2972234617723,0.0,5967.325737300622,7075.631791225198,8445.521103381752,15643.363864591272,0.8650613317115949,0.7758452822347249,376999,Basal,1214424,13.625759135131611,41.33040135822298,7566.213848418507,4472.543906995213,False
9,394.0,3046.2523409646715,2750.472378126972,0.0,1321.7745647190309,2293.9151803819077,3729.4746393190676,19402.2340208544,7.021852182214548,2.5907282878377145,464926,Somatic,476088,4.820846339105482,11.91032409433206,1471.8410240239944,1486.9771349956932,False
10,394.0,5290.053386864468,3632.689040266059,0.0,3088.0502407169283,4541.359878595807,5640.448557561525,24518.33534316716,6.3978192247262875,2.4220270466350438,354795,Somatic,21604,0.3411888005582232,2.0504262203008183,3810.2163980540527,161.5704180844996,True
11,394.0,3344.8598283246038,3170.5467850933132,0.0,1580.9118558915593,2363.5058334848186,3405.691768235697,21246.687930122192,7.166618788611894,2.623645055439066,460737,Somatic,5740,0.1494096295702577,2.439159301164918,1079.1760746050666,101.33607452432722,True
